Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1,0.11222061753528181,9,167.6474,2,1,3,62.24379647804269
1,0.11101856601487879,6,162.8894,2,1,3,25.439292442990627
1,0.3626144908852927,4,89.7172,2,1,3,40.073801915965
2,0.2534261016549006,1,262.7594,1,2,4,84.05238723558064
1,0.24614919053289613,15,162.5526,1,2,4,31.412029542835974
1,0.1504988139488149,6,179.3318,1,2,4,35.53902924954479
1,0.35831588438136536,6,111.9886,1,2,4,38.019097832536744
1,0.2355339423522648,4,196.8768,2,3,4,34.386927748782675
1,0.09358147252528141,6,120.8414,3,1,4,45.51157874651241
1,0.08528675747148556,10,196.6426,3,1,4,71.70291207475468
1,0.3801765537220832,4,190.6504,1,3,1,23.98439492670182
2,0.20914991991392204,6,157.7946,1,2,4,33.23495449071655
2,0.249955906111458,0,87.2514,2,1,3,38.79914689783784
2,0.279393273004201,10,106.3596,1,3,4,53.964888585079095
1,0.16352604379731078,5,261.291,2,1,2,74.3156174703541
1,0.37526246415009323,7,252.9382,2,3,4,52.68510415667791
2,0.26154019002822493,3,101.999,2,1,3,24.883609062995664
1,0.0,6,126.6994,1,3,1,16.031182114866017
1,0.1520655779589845,11,154.634,3,1,4,47.92713219044094
2,0.21782983037224263,13,118.1782,2,1,3,51.20469119133519
1,0.33220325705808484,4,42.7428,2,1,3,28.124195988507832
1,0.23371029930236278,8,197.5084,1,2,4,54.5538816217508
1,0.0,8,44.1086,1,2,4,33.394834929970834
2,0.09513835714368837,3,103.09899999999999,3,1,4,17.595368708839267
2,0.4009025604807233,6,65.7168,2,1,2,47.29786464524587
1,0.19040727402071592,6,141.0154,3,1,4,51.90850219376398
1,0.2546065631518559,6,116.0808,1,1,1,15.308873243971941
1,0.1817259695255469,8,236.6906,2,1,3,55.58756875417381
1,0.37891185122664084,9,37.219,1,2,4,21.81850132341816
2,0.3151717262065238,13,51.3666,1,2,4,32.81156198659247
1,0.353202590590726,3,90.9488,1,2,4,25.176210993713887
1,0.3052389850592483,9,127.3652,2,3,4,39.369815849201025
2,0.08682429959406525,4,144.2102,1,2,4,63.89589658186197
2,0.09836811475269819,4,122.87299999999999,1,2,4,58.72685927239767
1,0.3765539018520456,15,89.7172,1,3,4,34.05618299222624
2,0.2331616606562923,15,63.8168,2,1,2,30.96372070665927
2,0.17768862090747398,3,99.47,2,1,3,17.30924608410199
1,0.23652419960756657,8,150.6024,3,1,4,49.283246646299595
2,0.0,5,229.201,1,2,4,56.70814756276209
2,0.25851824307000076,14,163.8868,1,1,1,18.098994447206177
2,0.25527445230574874,4,79.3986,2,3,4,29.27259127579928
1,0.0,9,159.4604,3,1,4,56.29571919782178
2,0.26406115958239673,10,233.9616,1,2,4,37.49892798467711
1,0.3108195457174468,9,56.9588,1,2,4,27.28304235234773
2,0.08389563755047101,14,189.253,3,1,4,60.04420871324728
2,0.3917355013271072,4,264.091,1,3,1,16.21699725596573
2,0.2097199656685076,1,110.65700000000001,1,2,4,54.46227134448214
1,0.3730979563063834,3,46.1376,1,2,4,19.583176453272333
2,0.29357221769097974,5,50.9692,2,1,3,19.85330199236389
2,0.28679411256160753,0,48.7034,1,2,4,23.122227401355605
1,0.18516508580183252,14,173.1422,2,1,2,70.71650302440018
1,0.3169892521837294,5,111.8886,2,1,3,40.83906218315989
2,0.22147622220003663,6,152.4682,2,3,4,49.39120569494128
1,0.07232417299907411,4,265.1884,3,1,4,70.95618084423654
2,0.28394582229714177,5,259.6936,1,2,4,45.694078390968784
1,0.2859851726925716,14,120.844,1,3,4,46.4455810599889
1,0.10302924827445846,5,185.1898,1,3,1,19.343722495941673
1,0.09764608543100947,13,64.551,2,1,2,34.66654006387139
2,0.23791346746243686,13,63.2168,1,3,4,41.54219060184477
2,0.23884672072272628,6,240.4512,1,2,4,83.83426984235027
1,0.23261478886777598,12,195.0768,2,3,4,44.393332832757665
1,0.2412655777354076,10,153.6314,1,2,4,72.62552994643137
2,0.28819534173889766,0,224.4062,1,1,1,15.023521557877167
2,0.1414757611748387,5,128.83100000000002,2,1,3,42.63371904959735
1,0.3200409301948737,4,230.6352,3,1,4,75.66954473234262
2,0.22081943528593673,15,186.5898,2,3,4,72.37758216464543
2,0.0,5,179.2344,1,2,4,46.27324064726826
1,0.23723675094723415,5,40.3454,1,2,4,28.230526031230802
1,0.09360852525277812,4,266.6884,1,1,1,16.278464301032823
1,0.3737234592583131,5,147.6392,2,3,4,44.03191569759372
1,0.37144716044142806,7,158.4578,1,2,4,38.00158154603569
1,0.0,13,102.999,1,3,4,54.70622450873392
2,0.34919922537142034,13,95.3752,1,2,4,33.91905659065417
1,0.1578797422090624,9,149.9392,2,3,4,38.618544768025636
2,0.1975649943689418,13,95.641,2,1,2,41.68618476186085
1,0.37049966261793005,3,94.4094,1,2,4,43.63700264683632
1,0.30982188754185847,5,127.3678,1,2,4,22.553740266306164
1,0.3774167524103825,3,170.4132,1,2,4,66.30945030687556
1,0.3706888938179832,7,161.7578,2,3,4,40.05718412469853
1,0.3231102567236144,13,113.5544,1,2,4,29.91379614826577
1,0.0,9,190.8162,1,2,4,57.19331604304825
1,0.12550277686170933,9,182.5976,2,1,3,40.371752500975234
1,0.3048560578371373,9,54.6956,3,1,4,27.64667068563591
2,0.19567659543236132,0,64.751,3,1,4,11.247310789695465
1,0.4562479106801477,13,228.1694,1,3,1,15.11189597634923
1,0.3491936654637366,3,94.4778,1,2,4,51.269663544829314
2,0.3683019101226601,15,186.0924,2,1,3,59.30223941808606
1,0.2631362479781149,1,217.5166,1,2,4,25.556795573780374
1,0.17685952052405887,6,160.3578,1,2,4,49.05983081911311
2,0.28612591633754536,0,46.8034,2,1,2,32.6997675832719
2,0.18642340518293296,3,141.5496,2,3,4,44.45328334330323
1,0.16874966962930624,13,91.0146,1,2,4,36.989444440272415
2,0.2605233233320963,4,57.8562,1,3,4,18.85569410019159
2,0.16254408940346002,10,250.9408,1,3,1,31.644323345586013
1,0.24735299270475786,2,164.5526,1,2,4,40.55275576332637
1,0.1877435538174347,8,84.7224,2,3,4,40.23960238372144
2,0.1724588936529514,4,88.9514,2,1,2,58.76652618625675
2,0.35832665962777593,5,178.33700000000002,1,2,4,37.56988155424502
2,0.24273204156023573,6,169.7448,2,3,4,56.90739143555958
1,0.27711310145859214,9,116.4492,3,1,4,48.13505998749768
1,0.1456712497372079,7,55.1298,1,2,4,35.21910561044956
2,0.44769007136634154,0,88.8514,1,3,1,16.29890180349584
1,0.2803384187013974,14,113.286,2,1,2,52.119708364494905
2,0.1768094539327578,3,52.56399999999999,1,2,4,25.281772089788326
1,0.07235428805537375,4,265.8884,1,3,4,51.477024001004565
1,0.16441473170005175,5,106.32799999999999,1,2,4,29.192875843260115
1,0.415760410573205,0,148.205,1,1,1,21.199410369158855
2,0.29260471117191533,13,229.3668,1,2,4,47.99654154207363
1,0.35683997253671007,0,88.28299999999999,1,1,1,9.480664533670621
1,0.19141994932608253,9,178.7318,1,3,4,35.53902924954479
2,0.12106429696652932,3,208.5638,1,2,4,47.72527422655631
1,0.19458893596502344,10,63.0826,3,1,4,17.96978018785984
1,0.18978044946727257,13,186.3924,2,3,4,35.99509411017007
2,0.35991482325683666,12,240.28799999999998,2,3,4,48.95794113318084
1,0.19629484965225144,6,210.6586,3,1,4,74.07782124225847
1,0.0,4,171.5764,1,2,4,68.10259025910835
2,0.3348422897424995,14,123.0388,2,1,2,44.513153112310526
1,0.0,6,45.9402,2,1,2,29.54426847968993
1,0.20471300398362582,13,43.8428,3,1,4,13.25787313259559
1,0.16600074397423645,9,176.6344,3,1,4,44.30325495942708
2,0.2757870265259046,10,111.8202,3,1,4,45.00403981866517
1,0.19679699438761764,6,117.1808,1,3,4,43.30003233255144
2,0.28426047737946264,5,261.1936,1,2,4,48.46588903548557
1,0.23850414042527646,4,231.9642,2,3,4,54.96120995756916
1,0.22360737241871073,6,243.9144,1,2,4,68.22956543903824
1,0.14562801584859966,3,219.4824,1,3,4,41.79783726462411
1,0.0,7,232.9616,1,2,4,53.03149253038236
1,0.33661223091266307,14,187.0924,1,2,4,43.0223662761592
2,0.474843687964787,13,45.1402,1,1,1,6.7779200349369715
2,0.18654779280388176,1,157.5288,1,2,4,39.6394752740245
1,0.3732313411277247,13,144.976,3,1,4,52.75456378361971
1,0.16003858284801198,6,168.2474,2,1,2,56.57296704257255
1,0.2780114296211578,9,116.9492,1,2,4,48.13505998749768
1,0.3189899684943086,4,55.1956,1,2,4,22.166650626560614
2,0.3070272577475817,2,233.93,1,1,1,15.265320173517487
1,0.1496026470354051,6,93.6094,3,1,4,21.81850132341816
1,0.12552517675749356,13,153.1366,3,1,4,56.33709790182664
1,0.3953580440562706,4,196.3426,1,1,1,28.124195988507832
1,0.44236727161940903,5,77.367,1,1,1,12.374732320337277
1,0.37077646904840117,7,158.6578,1,2,4,58.048374654248505
1,0.0,13,197.2452,1,2,4,48.46588903548557
1,0.2821854177664041,10,63.4826,1,3,4,44.744391827356424
1,0.17607038365381045,9,177.0054,2,1,2,45.839554971661755
2,0.1272893632633929,3,188.2556,1,2,4,58.13433408924541
1,0.15553184882846344,4,34.4874,1,2,4,22.226641671651613
2,0.2920763787094054,13,230.2668,1,2,4,75.88919554192151
2,0.09254688001224028,10,73.2038,1,2,4,37.47228575894457
1,0.312181810809022,4,55.393,2,1,3,31.916672758920217
1,0.17210230387766456,9,43.6086,3,1,4,24.990406159164362
1,0.0,11,189.253,1,3,4,38.96182747254035
1,0.388423567771061,14,47.5692,1,2,4,37.142127025791076
2,0.30052375946004667,13,130.5626,2,1,3,34.357872460325595
2,0.13758761572176473,6,59.4536,1,3,4,29.283961480646706
1,0.333480138838882,11,107.7912,3,1,4,31.348377948468084
2,0.348070870657112,13,97.3752,3,1,4,30.96372070665927
1,0.4039310918956351,13,107.4622,1,2,4,41.155743220114495
1,0.384920204717809,9,232.7616,2,3,4,43.30003233255144
1,0.16817014300998856,13,90.2146,2,1,2,60.40350983179703
2,0.38839838825618217,10,156.0314,1,3,4,44.90777438261665
2,0.10694532247835807,5,92.4488,1,2,4,36.85419921799957
2,0.1342563555292635,10,104.499,1,3,4,32.12460116483938
1,0.30074662757876436,11,194.5478,1,2,4,27.838663761035658
2,0.28592439560135474,6,89.0488,1,3,4,35.604539036476794
2,0.33116113600481567,10,166.0816,1,1,1,25.906107388027248
1,0.27520105559390573,8,34.5532,1,3,4,17.988296195026365
1,0.3031794617054394,11,182.7608,1,3,4,42.867330217777734
1,0.36073170778294494,6,96.2094,1,1,1,13.799231862679894
1,0.28719943593259367,3,179.2002,3,1,4,53.53132914471674
2,0.2747867500444663,1,146.4444,1,3,4,39.95733224328171
2,0.35231627268691407,13,88.9514,1,2,4,46.10025596458224
1,0.0970832529327278,0,74.83800000000001,2,3,4,39.21731760332417
2,0.158112969107534,6,97.84100000000001,1,2,4,35.42644492466045
2,0.24196199288317988,10,155.8314,1,3,1,17.61427829915265
1,0.14379200603649706,11,80.6618,1,2,4,34.762436623458946
1,0.1531848230080252,5,35.219,1,1,1,6.051363482720237
2,0.22962826481075888,3,86.4224,1,3,4,31.979193235602427
1,0.1569418841482413,9,178.2686,3,1,4,51.63844498046006
1,0.1194750685289613,9,55.6614,1,3,4,26.8029513300308
1,0.2435438420490241,9,238.1248,1,2,4,65.31804038701712
2,0.220268036718903,0,132.9626,1,2,4,48.58936920767752
1,0.2708312241969157,12,34.2216,3,1,4,30.57422443824209
1,0.2358983933815574,0,100.3016,2,1,2,53.23199038172441
1,0.2777216646212535,14,92.7146,3,1,4,41.63024621594256
1,0.2963527745778669,1,196.0794,2,1,3,41.901248191432195
2,0.3605984012721077,13,142.4838,2,1,3,23.70517243134924
1,0.21291805465953326,14,87.0882,3,1,4,42.46942665023864
1,0.31037562565381965,9,57.8588,3,1,4,33.84044916959584
2,0.2717699817860685,4,218.6482,3,1,4,61.023105460145175
1,0.41838630952745093,14,146.9102,1,2,4,43.53771468508654
1,0.36462622780046966,8,37.6506,1,1,1,6.160405830787449
1,0.2935061617751832,13,258.362,1,1,1,16.114031153004515
1,0.22806029904391514,8,190.3846,3,1,4,60.25452182201764
2,0.24452013209549844,6,127.4678,1,2,4,59.67158787898978
2,0.267282842696646,10,182.295,1,1,1,23.436829990423192
1,0.18426651893385299,14,56.4614,2,3,4,27.81473710104052
2,0.31507333908155416,5,88.5856,1,3,4,29.645505561551822
1,0.14411688658862987,4,117.5782,2,1,2,52.35550209863334
1,0.25132325797665445,2,132.2626,1,2,4,45.81049661376746
1,0.24463641388803917,8,262.5226,1,3,4,98.89355995210204
2,0.11976084084541157,3,103.7674,1,3,1,14.273569980912274
1,0.24013990297324597,14,172.1422,1,1,1,22.74481479370628
1,0.1927568572061705,14,166.4526,3,1,4,61.5012991732695
1,0.28358018971712395,9,48.8718,2,3,4,20.62634722872666
1,0.20304637647591744,9,129.83100000000002,1,3,4,44.13009177420776
2,0.31972875066218237,3,91.31200000000001,2,1,2,55.46166243451417
2,0.4221496002603816,10,95.7752,2,1,2,62.69675589693617
2,0.2627593766167061,3,41.4454,1,1,1,6.476526847006812
2,0.22976319113382807,0,98.5384,1,3,1,24.31522979533609
2,0.2600149014960489,0,188.024,2,3,4,52.88062026867688
1,0.13374406155041052,5,160.6578,1,2,4,42.01232914276475
1,0.4294652733341778,6,99.67,1,2,4,57.40827466489478
1,0.30178543536758035,9,196.81099999999998,1,2,4,57.783968364936655
1,0.0,14,147.5102,1,3,4,34.15379334715252
1,0.20482050434465784,14,32.49,2,3,4,29.420061182805178
2,0.27218995021859277,13,264.9568,3,1,4,82.79539117607936
2,0.0,6,257.5646,3,1,4,71.78643325865968
2,0.32966635557787816,4,95.6752,2,1,3,35.30407341936621
1,0.3694603916524747,7,173.3422,1,2,4,64.33205110984726
1,0.28523900154081316,11,141.9154,1,2,4,51.90850219376398
1,0.0,13,197.21099999999998,1,1,1,14.014670884469602
2,0.13635051888423452,13,112.9544,2,3,4,36.636768416441974
1,0.2587527101307347,9,192.0478,2,1,3,55.677327522071316
1,0.1706077489447651,13,240.5222,1,2,4,67.39007196909645
2,0.0,0,194.41099999999997,2,3,4,71.46108031649115
1,0.2566572344587232,6,113.1886,1,3,1,10.544600514007156
2,0.34227047053463433,0,164.12099999999998,2,1,3,42.359544379041665
1,0.17887015961305563,3,114.3492,2,3,4,43.05330649323
1,0.2876866872137117,0,146.5076,2,1,3,40.322246961199966
1,0.2881042832031485,0,119.4756,1,3,4,33.02393677319529
2,0.1465977864771498,6,122.1098,2,3,4,53.77950539006472
2,0.24256118403404944,6,170.2448,1,1,1,13.055450968848222
2,0.28056441328151366,10,183.5608,1,1,1,23.47940374029971
1,0.11777015326473851,14,47.406000000000006,1,2,4,31.284596848928707
2,0.14924564985285166,1,101.699,1,2,4,54.70622450873392
1,0.39194204418510653,3,79.6986,1,3,4,38.47172208258944
1,0.22196341815713688,13,113.0176,2,1,3,53.50644820953826
1,0.35813845088177837,5,83.4224,1,2,4,26.110901937696443
2,0.1579464466203656,0,172.3422,1,2,4,75.43601659684849
2,0.3964275633706617,6,62.2194,1,1,1,13.629313995942715
1,0.15110299467581706,4,176.7028,1,2,4,37.640701374974405
1,0.2662710686499756,6,192.6162,1,3,4,74.69986479238098
2,0.16787134657230815,6,46.8744,1,2,4,30.091327654325923
1,0.36945623962791585,3,96.3094,1,3,4,53.44419519461398
1,0.40306580604164377,8,117.6492,1,1,1,18.642628570027348
1,0.0,1,164.7184,1,3,4,62.95110483541969
1,0.3436283413806259,13,222.6088,1,2,4,77.71832216408174
2,0.13216006961257246,10,45.4718,2,1,2,36.38145681525137
1,0.17627763329475468,12,157.5604,2,1,2,75.52863298114167
2,0.336603955710565,14,125.1388,1,2,4,33.38486483423289
1,0.16114808717449922,9,49.5376,1,3,4,31.728372161206128
1,0.21307279741909807,4,38.8138,1,2,4,26.276122240543792
1,0.35631186761038425,9,125.8362,1,2,4,50.16696123944523
2,0.32451141582385046,0,102.0648,1,3,4,32.22806230600903
2,0.19621524150789102,6,110.757,1,3,4,34.762436623458946
1,0.14619524616074217,6,103.3306,1,2,4,22.86160536795262
1,0.0,6,255.7988,2,1,2,96.18709268919609
1,0.0,5,263.291,1,1,1,22.934297460354
1,0.30491120018785794,1,122.0098,2,1,3,45.26219835580238
1,0.2980603110110435,13,254.2672,2,1,2,104.85079684961865
2,0.45782101742930065,2,40.348,1,1,1,6.320443022447082
2,0.18304590681028626,10,153.4314,1,2,4,49.82070252415154
1,0.2701606411008088,3,78.8986,1,2,4,40.44589719613103
1,0.1579926485631531,14,153.1998,1,2,4,58.16868229554457
1,0.3040288111347344,8,101.6674,2,1,2,37.764316490570835
1,0.16149788543507312,13,217.585,1,2,4,65.78525670695524
1,0.30131657770524345,7,127.1336,3,1,4,59.82759229653154
1,0.33751724252251175,8,158.2604,1,2,4,51.90208858995946
1,0.2143087235741933,5,138.118,2,3,4,44.24310115712957
1,0.3682665678554055,7,172.9422,3,1,4,54.143488989905336
1,0.2787649583430457,13,259.6962,1,2,4,73.74903524792714
1,0.3673902938293281,9,170.579,1,1,1,22.568495740744442
1,0.19482067138781758,5,62.151,1,3,4,34.66654006387139
1,0.2759088037740006,13,214.0218,1,2,4,50.6424880905352
1,0.2589199219836125,13,178.33700000000002,2,3,4,37.56988155424502
1,0.11841294692726806,14,127.1652,1,2,4,35.93956037571968
2,0.15283565683439188,4,184.4608,2,3,4,63.58252590138268
1,0.17301235505015242,13,169.0816,1,2,4,72.11955074735283
1,0.33433111880290173,9,124.6046,2,1,2,53.5126695278791
1,0.18013473568415392,0,177.86599999999999,1,3,4,32.84198532366763
2,0.21740793683764167,13,97.0068,1,3,4,42.97591418457553
1,0.11849552734175244,5,38.419000000000004,2,3,4,21.81850132341816
1,0.22176009559882498,6,151.805,3,1,4,51.927738252305964
1,0.14240953619754543,8,49.1034,1,1,1,13.943227746831075
1,0.17878161538592272,4,178.0344,1,2,4,23.13662032363413
1,0.23318721019815816,8,56.293,2,1,2,50.46469062621904
2,0.2526874967227306,4,97.2726,1,1,1,13.990897040576062
2,0.24526509739463542,5,110.1544,1,3,1,10.576124053735375
2,0.3666630128605829,15,183.9924,2,1,2,80.48747728684258
1,0.17515159148577555,7,44.777,3,1,4,24.614589169839906
2,0.32211589063565305,6,177.0054,1,2,4,54.559983504396335
2,0.36973190016551183,10,182.1608,2,1,2,76.6834115047055
1,0.5551085011058648,6,222.0772,1,3,1,29.82463411343046
2,0.27350721379883197,4,112.9176,2,1,2,58.61337731269202
1,0.11801027497637652,0,93.0462,1,2,4,33.32498162040003
1,0.08218343507057854,11,122.17299999999999,3,1,4,50.8589520143701
1,0.0,13,238.7564,2,1,3,43.667507371041914
1,0.22849355133132312,8,122.37299999999999,1,3,4,50.8589520143701
2,0.20381048304736438,5,93.1804,2,3,4,37.12419696101183
1,0.3614447537314659,13,88.383,1,3,1,9.480664533670621
1,0.23533511425199596,9,115.0518,3,1,4,26.136388426865715
1,0.0,6,54.1298,1,3,4,36.71845584988562
1,0.20486809902959513,6,55.4272,1,3,1,10.576124053735375
2,0.07472583890462522,15,226.9062,3,1,4,67.18723092969377
1,0.27524021690152767,7,233.8616,2,1,3,30.617746487943883
1,0.11165862259583897,6,188.1872,2,3,4,49.57956837246569
1,0.37063196165468515,4,264.3568,2,1,3,68.88992959787373
1,0.304849402164413,6,91.0146,2,1,2,58.87405880351719
1,0.3429197763325994,8,154.463,1,2,4,50.03406839344568
2,0.16130250153050946,6,148.2418,1,2,4,55.58756875417381
2,0.1855009029627619,5,111.3544,2,3,4,36.636768416441974
1,0.15577304002939663,8,114.0492,2,1,2,62.76043976901373
1,0.4197325362656557,8,184.0608,1,2,4,44.959635229837
2,0.2970820947145755,3,84.1224,1,1,1,13.055450968848222
2,0.1440516122783775,2,128.7994,2,3,4,43.903200338927455
1,0.3339571050299724,11,110.2912,1,2,4,29.55553416874748
2,0.33810983866193545,1,142.2838,2,1,3,20.529281526638968
2,0.19586527001998083,4,98.1726,1,2,4,24.232944517742784
2,0.49546310760741813,5,141.8838,1,1,1,16.762088175403445
2,0.23223034685415256,6,87.3856,2,3,4,29.645505561551822
1,0.13763214014175615,13,236.0248,2,1,2,81.46590943456042
1,0.1683436930805547,3,162.4894,3,1,4,42.18629398276175
2,0.17364144378575064,0,98.7384,1,3,4,22.196666416378832
2,0.3275275576192025,6,145.5786,1,2,4,62.457363056728546
1,0.3204229735833559,4,228.6352,2,3,4,58.61337731269202
2,0.17938061489469814,3,185.424,1,3,4,72.24868164887162
2,0.19933610310227298,14,165.7868,2,1,2,70.09710407713004
2,0.28902766130597257,5,180.3318,3,1,4,64.41996119216466
1,0.161943487056442,9,119.0098,2,3,4,50.306120899946166
1,0.16529821535636735,3,151.934,1,2,4,42.867330217777734
1,0.19359708158957356,5,192.7478,1,2,4,46.165201180109676
1,0.4105262634716566,9,192.5136,1,2,4,54.00188885585392
1,0.14592432627906834,3,218.4824,2,1,3,39.09829663808898
1,0.17398210827553504,8,152.4656,1,2,4,54.17422265247559
1,0.16069323258930351,3,262.7226,1,2,4,56.31936789418006
1,0.4285885684429766,6,100.27,2,3,4,31.60221511223541
2,0.354371557831607,5,99.7358,1,2,4,33.25498158171194
1,0.2776313689048844,8,61.5536,2,1,2,30.311779888353637
1,0.16147597654140383,9,48.6376,2,1,3,23.98439492670182
1,0.10292457918301148,9,234.2958,3,1,4,61.14844887648418
2,0.18535686930890907,5,112.6544,1,3,4,51.812214776054496
1,0.19338278361839764,5,193.8478,1,2,4,52.08137094969755
1,0.2530040849472593,7,230.2694,3,1,4,67.58245334404485
2,0.29322683710738345,6,228.4694,1,2,4,74.03286837614763
1,0.2007951518339026,6,186.22400000000002,2,1,2,70.94679696786882
2,0.4021975074512521,3,185.9266,1,2,4,50.813112480933505
1,0.323850223097036,13,164.8868,1,3,4,49.56613763447783
